Path,Size (KB),Resolution,Color Type,Label,Usage
F2/x3836.jpg,611.8779296875,449 x 464,RGB,F2,Training
F0/a155.jpg,29.83203125,640 x 480,Grayscale,F0,Training
F1/ct3-2.png,611.8779296875,449 x 464,RGB,F1,Training
F4/ct14-35.png,611.8779296875,449 x 464,RGB,F4,Training
F3/ct12-11.png,611.8779296875,449 x 464,RGB,F3,Training
F2/ct5-45.png,611.8779296875,449 x 464,RGB,F2,Training
F4/ct15-5.png,611.8779296875,449 x 464,RGB,F4,Training
F4/O1565.jpg,25.2421875,640 x 480,Grayscale,F4,Training
F4/n5654.jpg,26.275390625,640 x 480,Grayscale,F4,Training
F0/a2410.jpg,28.3779296875,640 x 480,Grayscale,F0,Training
F4/z6245.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/j8.jpg,23.46875,640 x 480,Grayscale,F0,Training
F3/N1119.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/a3195.jpg,21.7333984375,640 x 480,Grayscale,F0,Training
F2/ct5-12.png,611.8779296875,449 x 464,RGB,F2,Training
F4/d18.jpg,29.9296875,640 x 480,Grayscale,F4,Training
F2/Q1363.jpg,611.8779296875,449 x 464,RGB,F2,Training
F4/X5646.jpg,611.8779296875,449 x 464,RGB,F4,Training
F4/g4.jpg,19.63671875,640 x 480,Grayscale,F4,Training
F0/a3861.jpg,21.5205078125,640 x 480,Grayscale,F0,Training
F4/Y9162.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/a107.jpg,26.4052734375,640 x 480,Grayscale,F0,Training
F2/m0.jpg,611.8779296875,449 x 464,RGB,F2,Training
F3/p1391.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/a6193.jpg,27.8349609375,640 x 480,Grayscale,F0,Training
F4/H1684.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/a7496.jpg,22.298828125,640 x 480,Grayscale,F0,Training
F1/ct1-45.png,611.8779296875,449 x 464,RGB,F1,Training
F4/t2113.jpg,20.3994140625,640 x 480,Grayscale,F4,Training
F0/a2809.jpg,27.6376953125,640 x 480,Grayscale,F0,Training
F3/ct9-70.png,611.8779296875,449 x 464,RGB,F3,Training
F4/F9300.jpg,31.5185546875,640 x 480,Grayscale,F4,Training
F4/g26.jpg,22.181640625,640 x 480,Grayscale,F4,Training
F1/L8122.jpg,611.8779296875,449 x 464,RGB,F1,Training
F4/K8331.jpg,25.951171875,640 x 480,Grayscale,F4,Training
F0/a2966.jpg,32.0146484375,640 x 480,Grayscale,F0,Training
F4/d30.jpg,28.7138671875,640 x 480,Grayscale,F4,Training
F4/ct14-50.png,611.8779296875,449 x 464,RGB,F4,Training
F0/a2937.jpg,26.0537109375,640 x 480,Grayscale,F0,Training
F2/X7152.jpg,611.8779296875,449 x 464,RGB,F2,Training
F2/ct4-35.png,611.8779296875,449 x 464,RGB,F2,Training
F4/I9333.jpg,29.9296875,640 x 480,Grayscale,F4,Training
F0/a4219.jpg,27.9736328125,640 x 480,Grayscale,F0,Training
F4/j6155.jpg,611.8779296875,449 x 464,RGB,F4,Training
F3/ct9-26.png,611.8779296875,449 x 464,RGB,F3,Training
F4/ct15-43.png,611.8779296875,449 x 464,RGB,F4,Training
F3/S8884.jpg,611.8779296875,449 x 464,RGB,F3,Training
F4/q7441.jpg,611.8779296875,449 x 464,RGB,F4,Training
F3/u99.jpg,611.8779296875,449 x 464,RGB,F3,Training
F1/ct1-28.png,611.8779296875,449 x 464,RGB,F1,Training
F3/P9355.jpg,611.8779296875,449 x 464,RGB,F3,Training
F4/I754.jpg,25.951171875,640 x 480,Grayscale,F4,Training
F4/G5841.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/a6444.jpg,27.8720703125,640 x 480,Grayscale,F0,Training
F4/S1085.jpg,21.359375,640 x 480,Grayscale,F4,Training
F4/V9179.jpg,26.51953125,640 x 480,Grayscale,F4,Training
F0/k12.jpg,31.0966796875,640 x 480,Grayscale,F0,Training
F0/a5659.jpg,24.3359375,640 x 480,Grayscale,F0,Training
F4/f7850.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/a4450.jpg,21.91796875,640 x 480,Grayscale,F0,Training
F2/ct4-70.png,611.8779296875,449 x 464,RGB,F2,Training
F1/ct2-7.png,611.8779296875,449 x 464,RGB,F1,Training
F0/a173.jpg,28.1650390625,640 x 480,Grayscale,F0,Training
F4/d17.jpg,30.8212890625,640 x 480,Grayscale,F4,Training
F2/p7842.jpg,611.8779296875,449 x 464,RGB,F2,Training
F0/a7132.jpg,32.3583984375,640 x 480,Grayscale,F0,Training
F2/ct7-48.png,611.8779296875,449 x 464,RGB,F2,Training
F3/z4244.jpg,611.8779296875,449 x 464,RGB,F3,Training
F1/k6516.jpg,611.8779296875,449 x 464,RGB,F1,Training
F0/a8270.jpg,31.7333984375,640 x 480,Grayscale,F0,Training
F3/ct11-44.png,611.8779296875,449 x 464,RGB,F3,Training
F4/w6014.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/a1198.jpg,22.298828125,640 x 480,Grayscale,F0,Training
F0/a263.jpg,29.9912109375,640 x 480,Grayscale,F0,Training
F0/a9139.jpg,29.572265625,640 x 480,Grayscale,F0,Training
F3/W2757.jpg,611.8779296875,449 x 464,RGB,F3,Training
F2/ct3-61.png,611.8779296875,449 x 464,RGB,F2,Training
F1/a8.jpg,26.8876953125,640 x 480,Grayscale,F1,Training
F3/ct11-54.png,611.8779296875,449 x 464,RGB,F3,Training
F1/c864.jpg,16.8134765625,640 x 480,Grayscale,F1,Training
F4/Z5752.jpg,611.8779296875,449 x 464,RGB,F4,Training
F1/ct1-19.png,611.8779296875,449 x 464,RGB,F1,Training
F3/O7464.jpg,611.8779296875,449 x 464,RGB,F3,Training
F1/d246.jpg,19.958984375,640 x 480,Grayscale,F1,Training
F4/v1898.jpg,611.8779296875,449 x 464,RGB,F4,Training
F1/M2413.jpg,611.8779296875,449 x 464,RGB,F1,Training
F3/n6525.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/a350.jpg,27.3271484375,640 x 480,Grayscale,F0,Training
F0/a9944.jpg,24.232421875,640 x 480,Grayscale,F0,Training
F4/y5168.jpg,26.3173828125,640 x 480,Grayscale,F4,Training
F0/a9196.jpg,24.439453125,640 x 480,Grayscale,F0,Training
F4/k4147.jpg,26.822265625,640 x 480,Grayscale,F4,Training
F4/V7499.jpg,28.8642578125,640 x 480,Grayscale,F4,Training
F2/ct5-36.png,611.8779296875,449 x 464,RGB,F2,Training
F4/m5089.jpg,611.8779296875,449 x 464,RGB,F4,Training
F4/x8964.jpg,30.345703125,640 x 480,Grayscale,F4,Training
F0/h13.jpg,30.9208984375,640 x 480,Grayscale,F0,Training
F4/t9202.jpg,29.71875,640 x 480,Grayscale,F4,Training
F1/n6921.jpg,611.8779296875,449 x 464,RGB,F1,Training
F3/ct10-28.png,611.8779296875,449 x 464,RGB,F3,Training
F4/f10.jpg,22.4970703125,640 x 480,Grayscale,F4,Training
F2/q7675.jpg,611.8779296875,449 x 464,RGB,F2,Training
F4/U584.jpg,29.814453125,640 x 480,Grayscale,F4,Training
F4/M5548.jpg,22.1396484375,640 x 480,Grayscale,F4,Training
F4/r3529.jpg,611.8779296875,449 x 464,RGB,F4,Training
F1/N9643.jpg,20.9677734375,640 x 480,Grayscale,F1,Training
F0/a3877.jpg,30.9013671875,640 x 480,Grayscale,F0,Training
F4/I3971.jpg,611.8779296875,449 x 464,RGB,F4,Training
F2/i9574.jpg,611.8779296875,449 x 464,RGB,F2,Training
F1/H1247.jpg,611.8779296875,449 x 464,RGB,F1,Training
F0/a4176.jpg,33.5087890625,640 x 480,Grayscale,F0,Training
F4/X894.jpg,611.8779296875,449 x 464,RGB,F4,Training
F4/f8017.jpg,611.8779296875,449 x 464,RGB,F4,Training
F2/ct5-41.png,611.8779296875,449 x 464,RGB,F2,Training
F4/h509.jpg,611.8779296875,449 x 464,RGB,F4,Training
F4/l4399.jpg,611.8779296875,449 x 464,RGB,F4,Training
F1/J7103.jpg,21.65625,640 x 480,Grayscale,F1,Training
F4/ct12-60.png,611.8779296875,449 x 464,RGB,F4,Training
F4/S7384.jpg,28.5693359375,640 x 480,Grayscale,F4,Training
F2/ct4-31.png,611.8779296875,449 x 464,RGB,F2,Training
F1/a32.jpg,24.7607421875,640 x 480,Grayscale,F1,Training
F0/h62.jpg,29.748046875,640 x 480,Grayscale,F0,Training
F0/a923.jpg,28.25,640 x 480,Grayscale,F0,Training
F4/V2255.jpg,611.8779296875,449 x 464,RGB,F4,Training
F4/h5884.jpg,611.8779296875,449 x 464,RGB,F4,Training
F3/M158.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/a741.jpg,29.291015625,640 x 480,Grayscale,F0,Training
F0/a9176.jpg,24.52734375,640 x 480,Grayscale,F0,Training
F4/ct15-32.png,611.8779296875,449 x 464,RGB,F4,Training
F2/Q2265.jpg,611.8779296875,449 x 464,RGB,F2,Training
F0/h74.jpg,29.0859375,640 x 480,Grayscale,F0,Training
F0/a1573.jpg,29.994140625,640 x 480,Grayscale,F0,Training
F1/I2658.jpg,611.8779296875,449 x 464,RGB,F1,Training
F3/Y8457.jpg,611.8779296875,449 x 464,RGB,F3,Training
F1/m8622.jpg,611.8779296875,449 x 464,RGB,F1,Training
F0/a8537.jpg,25.435546875,640 x 480,Grayscale,F0,Training
F3/Q802.jpg,611.8779296875,449 x 464,RGB,F3,Training
F4/M5233.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/a3562.jpg,30.9228515625,640 x 480,Grayscale,F0,Training
F2/X4442.jpg,611.8779296875,449 x 464,RGB,F2,Training
F3/ct12-46.png,611.8779296875,449 x 464,RGB,F3,Training
F3/ct8-69.png,611.8779296875,449 x 464,RGB,F3,Training
F3/Q2383.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/a2723.jpg,24.232421875,640 x 480,Grayscale,F0,Training
F4/y1418.jpg,21.359375,640 x 480,Grayscale,F4,Training
F4/S2073.jpg,28.8232421875,640 x 480,Grayscale,F4,Training
F2/W5816.jpg,611.8779296875,449 x 464,RGB,F2,Training
F1/O8976.jpg,30.59765625,640 x 480,Grayscale,F1,Training
F2/ct7-28.png,611.8779296875,449 x 464,RGB,F2,Training
F3/M4626.jpg,611.8779296875,449 x 464,RGB,F3,Training
F4/ct15-15.png,611.8779296875,449 x 464,RGB,F4,Training
F0/a4602.jpg,21.341796875,640 x 480,Grayscale,F0,Training
F4/T7331.jpg,25.255859375,640 x 480,Grayscale,F4,Training
F0/a1125.jpg,28.94140625,640 x 480,Grayscale,F0,Training
F1/E8878.jpg,611.8779296875,449 x 464,RGB,F1,Training
F0/a293.jpg,24.892578125,640 x 480,Grayscale,F0,Training
F3/ct12-20.png,611.8779296875,449 x 464,RGB,F3,Training
F2/u4355.jpg,611.8779296875,449 x 464,RGB,F2,Training
F4/G651.jpg,26.2548828125,640 x 480,Grayscale,F4,Training
F2/U1004.jpg,611.8779296875,449 x 464,RGB,F2,Training
F1/N9454.jpg,23.1376953125,640 x 480,Grayscale,F1,Training
F4/L3203.jpg,30.07421875,640 x 480,Grayscale,F4,Training
F2/ct7-20.png,611.8779296875,449 x 464,RGB,F2,Training
F1/C7912.jpg,611.8779296875,449 x 464,RGB,F1,Training
F4/Z2624.jpg,16.3125,640 x 480,Grayscale,F4,Training
F0/a187.jpg,22.298828125,640 x 480,Grayscale,F0,Training
F1/c23.jpg,27.7880859375,640 x 480,Grayscale,F1,Training
F0/a8100.jpg,30.740234375,640 x 480,Grayscale,F0,Training
F2/ct5-77.png,611.8779296875,449 x 464,RGB,F2,Training
F4/W3961.jpg,611.8779296875,449 x 464,RGB,F4,Training
F4/J6410.jpg,30.453125,640 x 480,Grayscale,F4,Training
F0/a2926.jpg,26.1669921875,640 x 480,Grayscale,F0,Training
F1/e846.jpg,611.8779296875,449 x 464,RGB,F1,Training
F0/a1929.jpg,25.66796875,640 x 480,Grayscale,F0,Training
F0/a3407.jpg,24.3310546875,640 x 480,Grayscale,F0,Training
F4/s5304.jpg,25.3154296875,640 x 480,Grayscale,F4,Training
F3/p5351.jpg,611.8779296875,449 x 464,RGB,F3,Training
F3/n475.jpg,611.8779296875,449 x 464,RGB,F3,Training
F4/S2362.jpg,28.705078125,640 x 480,Grayscale,F4,Training
F0/a3241.jpg,28.6904296875,640 x 480,Grayscale,F0,Training
F4/ct15-11.png,611.8779296875,449 x 464,RGB,F4,Training
F2/n4103.jpg,611.8779296875,449 x 464,RGB,F2,Training
F2/ct7-4.png,611.8779296875,449 x 464,RGB,F2,Training
F4/ct14-53.png,611.8779296875,449 x 464,RGB,F4,Training
F1/G1237.jpg,611.8779296875,449 x 464,RGB,F1,Training
F3/ct8-52.png,611.8779296875,449 x 464,RGB,F3,Training
F1/ct2-41.png,611.8779296875,449 x 464,RGB,F1,Training
F4/I9154.jpg,29.5888671875,640 x 480,Grayscale,F4,Training
F3/ct10-14.png,611.8779296875,449 x 464,RGB,F3,Training
F0/a2085.jpg,29.2998046875,640 x 480,Grayscale,F0,Training
F3/ct8-44.png,611.8779296875,449 x 464,RGB,F3,Training
F4/X8587.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/a7872.jpg,26.005859375,640 x 480,Grayscale,F0,Training
F2/I2079.jpg,611.8779296875,449 x 464,RGB,F2,Training
F4/r2142.jpg,28.8232421875,640 x 480,Grayscale,F4,Training
F0/a7014.jpg,24.3310546875,640 x 480,Grayscale,F0,Training
F3/ct12-12.png,611.8779296875,449 x 464,RGB,F3,Training
F4/w2237.jpg,20.8330078125,640 x 480,Grayscale,F4,Training
F4/R8796.jpg,611.8779296875,449 x 464,RGB,F4,Training
F4/ct15-18.png,611.8779296875,449 x 464,RGB,F4,Training
F3/n9329.jpg,611.8779296875,449 x 464,RGB,F3,Training
F4/T6044.jpg,20.8203125,640 x 480,Grayscale,F4,Training
F0/a5295.jpg,29.458984375,640 x 480,Grayscale,F0,Training
F1/b12.jpg,26.60546875,640 x 480,Grayscale,F1,Training
F4/I1412.jpg,30.138671875,640 x 480,Grayscale,F4,Training
F4/q4044.jpg,611.8779296875,449 x 464,RGB,F4,Training
F3/m2374.jpg,611.8779296875,449 x 464,RGB,F3,Training
F4/w2115.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/h85.jpg,28.162109375,640 x 480,Grayscale,F0,Training
F1/c13.jpg,18.73828125,640 x 480,Grayscale,F1,Training
F4/z1930.jpg,20.3994140625,640 x 480,Grayscale,F4,Training
F2/U7268.jpg,611.8779296875,449 x 464,RGB,F2,Training
F4/N8952.jpg,611.8779296875,449 x 464,RGB,F4,Training
F1/c22.jpg,18.9951171875,640 x 480,Grayscale,F1,Training
F4/m4989.jpg,22.1396484375,640 x 480,Grayscale,F4,Training
F3/u301.jpg,611.8779296875,449 x 464,RGB,F3,Training
F3/x1386.jpg,611.8779296875,449 x 464,RGB,F3,Training
F4/d25.jpg,31.994140625,640 x 480,Grayscale,F4,Training
F0/a8145.jpg,27.76953125,640 x 480,Grayscale,F0,Training
F2/Q7027.jpg,611.8779296875,449 x 464,RGB,F2,Training
F2/ct4-56.png,611.8779296875,449 x 464,RGB,F2,Training
F4/L6605.jpg,30.345703125,640 x 480,Grayscale,F4,Training
F0/a2473.jpg,26.7490234375,640 x 480,Grayscale,F0,Training
F4/ct14-36.png,611.8779296875,449 x 464,RGB,F4,Training
F4/p6968.jpg,31.763671875,640 x 480,Grayscale,F4,Training
F3/X3625.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/k30.jpg,25.451171875,640 x 480,Grayscale,F0,Training
F1/H3214.jpg,611.8779296875,449 x 464,RGB,F1,Training
F4/q3985.jpg,25.0205078125,640 x 480,Grayscale,F4,Training
F3/u6339.jpg,611.8779296875,449 x 464,RGB,F3,Training
F4/Q1358.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/a7066.jpg,31.8193359375,640 x 480,Grayscale,F0,Training
F3/J2998.jpg,611.8779296875,449 x 464,RGB,F3,Training
F3/k5408.jpg,611.8779296875,449 x 464,RGB,F3,Training
F1/b9051.jpg,611.8779296875,449 x 464,RGB,F1,Training
F4/p6541.jpg,611.8779296875,449 x 464,RGB,F4,Training
F2/ct4-46.png,611.8779296875,449 x 464,RGB,F2,Training
F0/a501.jpg,32.3583984375,640 x 480,Grayscale,F0,Training
F4/g28.jpg,21.3056640625,640 x 480,Grayscale,F4,Training
F3/J6521.jpg,611.8779296875,449 x 464,RGB,F3,Training
F2/m4498.jpg,611.8779296875,449 x 464,RGB,F2,Training
F4/O3110.jpg,29.5888671875,640 x 480,Grayscale,F4,Training
F1/H3113.jpg,611.8779296875,449 x 464,RGB,F1,Training
F0/h7.jpg,31.31640625,640 x 480,Grayscale,F0,Training
F0/a1010.jpg,28.849609375,640 x 480,Grayscale,F0,Training
F4/F5965.jpg,23.357421875,640 x 480,Grayscale,F4,Training
F1/b8597.jpg,611.8779296875,449 x 464,RGB,F1,Training
F1/q3208.jpg,611.8779296875,449 x 464,RGB,F1,Training
F0/a9325.jpg,29.48828125,640 x 480,Grayscale,F0,Training
F4/P6014.jpg,25.6015625,640 x 480,Grayscale,F4,Training
F1/L4735.jpg,611.8779296875,449 x 464,RGB,F1,Training
F4/J4222.jpg,20.90625,640 x 480,Grayscale,F4,Training
F3/r1047.jpg,611.8779296875,449 x 464,RGB,F3,Training
F4/N2171.jpg,611.8779296875,449 x 464,RGB,F4,Training
F3/S5779.jpg,611.8779296875,449 x 464,RGB,F3,Training
F4/l742.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/a5625.jpg,31.5556640625,640 x 480,Grayscale,F0,Training
F1/F1434.jpg,13.0615234375,640 x 480,Grayscale,F1,Training
F0/a8333.jpg,28.873046875,640 x 480,Grayscale,F0,Training
F0/a7526.jpg,26.2861328125,640 x 480,Grayscale,F0,Training
F0/a6297.jpg,21.7333984375,640 x 480,Grayscale,F0,Training
F0/a667.jpg,30.9228515625,640 x 480,Grayscale,F0,Training
F3/T3354.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/a2755.jpg,25.5966796875,640 x 480,Grayscale,F0,Training
F1/Q5502.jpg,611.8779296875,449 x 464,RGB,F1,Training
F0/a442.jpg,28.533203125,640 x 480,Grayscale,F0,Training
F1/L7749.jpg,22.90625,640 x 480,Grayscale,F1,Training
F0/a4977.jpg,30.9052734375,640 x 480,Grayscale,F0,Training
F4/s4054.jpg,21.3056640625,640 x 480,Grayscale,F4,Training
F0/a6230.jpg,26.3583984375,640 x 480,Grayscale,F0,Training
F2/k7518.jpg,611.8779296875,449 x 464,RGB,F2,Training
F2/y1403.jpg,611.8779296875,449 x 464,RGB,F2,Training
F3/ct9-69.png,611.8779296875,449 x 464,RGB,F3,Training
F4/v1172.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/a4625.jpg,21.7333984375,640 x 480,Grayscale,F0,Training
F0/a2955.jpg,28.3037109375,640 x 480,Grayscale,F0,Training
F1/M1890.jpg,18.3662109375,640 x 480,Grayscale,F1,Training
F0/h64.jpg,27.4365234375,640 x 480,Grayscale,F0,Training
F1/G4485.jpg,26.6806640625,640 x 480,Grayscale,F1,Training
F3/l6895.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/a9504.jpg,23.4609375,640 x 480,Grayscale,F0,Training
F1/h5783.jpg,611.8779296875,449 x 464,RGB,F1,Training
F0/a6697.jpg,30.8779296875,640 x 480,Grayscale,F0,Training
F4/s6976.jpg,611.8779296875,449 x 464,RGB,F4,Training
F2/V20.jpg,611.8779296875,449 x 464,RGB,F2,Training
F0/a2680.jpg,24.232421875,640 x 480,Grayscale,F0,Training
F3/W1098.jpg,611.8779296875,449 x 464,RGB,F3,Training
F3/ct9-20.png,611.8779296875,449 x 464,RGB,F3,Training
F0/a5897.jpg,26.755859375,640 x 480,Grayscale,F0,Training
F2/ct7-40.png,611.8779296875,449 x 464,RGB,F2,Training
F2/r6842.jpg,611.8779296875,449 x 464,RGB,F2,Training
F2/ct7-33.png,611.8779296875,449 x 464,RGB,F2,Training
F0/a2093.jpg,27.3271484375,640 x 480,Grayscale,F0,Training
F0/a4027.jpg,29.041015625,640 x 480,Grayscale,F0,Training
F2/ct3-34.png,611.8779296875,449 x 464,RGB,F2,Training
F4/q6009.jpg,22.181640625,640 x 480,Grayscale,F4,Training
F2/ct4-87.png,611.8779296875,449 x 464,RGB,F2,Training
F0/a212.jpg,28.966796875,640 x 480,Grayscale,F0,Training
F1/e3254.jpg,611.8779296875,449 x 464,RGB,F1,Training
F1/n8883.jpg,22.6123046875,640 x 480,Grayscale,F1,Training
F0/a9702.jpg,30.27734375,640 x 480,Grayscale,F0,Training
F3/U8021.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/a2075.jpg,28.1826171875,640 x 480,Grayscale,F0,Training
F3/ct9-16.png,611.8779296875,449 x 464,RGB,F3,Training
F4/n7047.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/a7307.jpg,30.8017578125,640 x 480,Grayscale,F0,Training
F4/o1067.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/a5166.jpg,24.625,640 x 480,Grayscale,F0,Training
F3/k7151.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/k62.jpg,25.7265625,640 x 480,Grayscale,F0,Training
F4/F6940.jpg,25.5693359375,640 x 480,Grayscale,F4,Training
F2/ct5-57.png,611.8779296875,449 x 464,RGB,F2,Training
F2/ct8-5.png,611.8779296875,449 x 464,RGB,F2,Training
F2/P8056.jpg,611.8779296875,449 x 464,RGB,F2,Training
F0/k93.jpg,29.0029296875,640 x 480,Grayscale,F0,Training
F4/f11.jpg,23.9990234375,640 x 480,Grayscale,F4,Training
F1/a14.jpg,24.90625,640 x 480,Grayscale,F1,Training
F4/s4525.jpg,25.1005859375,640 x 480,Grayscale,F4,Training
F3/O5961.jpg,611.8779296875,449 x 464,RGB,F3,Training
F1/d3786.jpg,611.8779296875,449 x 464,RGB,F1,Training
F0/a5362.jpg,30.6533203125,640 x 480,Grayscale,F0,Training
F0/j35.jpg,31.396484375,640 x 480,Grayscale,F0,Training
F2/R4039.jpg,611.8779296875,449 x 464,RGB,F2,Training
F0/a1402.jpg,29.041015625,640 x 480,Grayscale,F0,Training
F0/a1511.jpg,25.330078125,640 x 480,Grayscale,F0,Training
F3/ct10-71.png,611.8779296875,449 x 464,RGB,F3,Training
F3/ct11-66.png,611.8779296875,449 x 464,RGB,F3,Training
F4/m9781.jpg,25.140625,640 x 480,Grayscale,F4,Training
F2/ct7-24.png,611.8779296875,449 x 464,RGB,F2,Training
F3/ct11-23.png,611.8779296875,449 x 464,RGB,F3,Training
F4/k759.jpg,611.8779296875,449 x 464,RGB,F4,Training
F3/ct10-76.png,611.8779296875,449 x 464,RGB,F3,Training
F4/h2698.jpg,31.763671875,640 x 480,Grayscale,F4,Training
F4/i8690.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/a8867.jpg,28.5009765625,640 x 480,Grayscale,F0,Training
F0/a7855.jpg,27.3515625,640 x 480,Grayscale,F0,Training
F0/a1305.jpg,23.17578125,640 x 480,Grayscale,F0,Training
F2/ct5-58.png,611.8779296875,449 x 464,RGB,F2,Training
F2/T7229.jpg,611.8779296875,449 x 464,RGB,F2,Training
F4/U1814.jpg,16.3125,640 x 480,Grayscale,F4,Training
F2/ct5-71.png,611.8779296875,449 x 464,RGB,F2,Training
F0/a3237.jpg,29.4970703125,640 x 480,Grayscale,F0,Training
F3/ct9-6.png,611.8779296875,449 x 464,RGB,F3,Training
F1/ct2-74.png,611.8779296875,449 x 464,RGB,F1,Training
F3/s4725.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/a9107.jpg,30.9228515625,640 x 480,Grayscale,F0,Training
F0/a1421.jpg,26.755859375,640 x 480,Grayscale,F0,Training
F2/K3981.jpg,611.8779296875,449 x 464,RGB,F2,Training
F0/a9015.jpg,23.9423828125,640 x 480,Grayscale,F0,Training
F4/G609.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/a291.jpg,25.0947265625,640 x 480,Grayscale,F0,Training
F3/ct11-58.png,611.8779296875,449 x 464,RGB,F3,Training
F3/ct10-13.png,611.8779296875,449 x 464,RGB,F3,Training
F0/k78.jpg,28.1669921875,640 x 480,Grayscale,F0,Training
F4/S6046.jpg,611.8779296875,449 x 464,RGB,F4,Training
F4/I2733.jpg,611.8779296875,449 x 464,RGB,F4,Training
F2/ct5-25.png,611.8779296875,449 x 464,RGB,F2,Training
F2/s2903.jpg,611.8779296875,449 x 464,RGB,F2,Training
F4/R711.jpg,611.8779296875,449 x 464,RGB,F4,Training
F1/ct1-70.png,611.8779296875,449 x 464,RGB,F1,Training
F0/h14.jpg,28.1181640625,640 x 480,Grayscale,F0,Training
F1/b21.jpg,22.5322265625,640 x 480,Grayscale,F1,Training
F1/O9658.jpg,18.3662109375,640 x 480,Grayscale,F1,Training
F1/j3401.jpg,27.966796875,640 x 480,Grayscale,F1,Training
F4/n4350.jpg,20.0458984375,640 x 480,Grayscale,F4,Training
F0/a9186.jpg,28.2451171875,640 x 480,Grayscale,F0,Training
F3/z6056.jpg,611.8779296875,449 x 464,RGB,F3,Training
F1/ct2-9.png,611.8779296875,449 x 464,RGB,F1,Training
F4/w6512.jpg,24.5537109375,640 x 480,Grayscale,F4,Training
F0/a4010.jpg,29.748046875,640 x 480,Grayscale,F0,Training
F0/a7673.jpg,21.7333984375,640 x 480,Grayscale,F0,Training
F0/a4120.jpg,31.4453125,640 x 480,Grayscale,F0,Training
F0/a8822.jpg,31.8193359375,640 x 480,Grayscale,F0,Training
F4/ct14-1.png,611.8779296875,449 x 464,RGB,F4,Training
F0/a850.jpg,26.1669921875,640 x 480,Grayscale,F0,Training
F0/a9522.jpg,27.4365234375,640 x 480,Grayscale,F0,Training
F4/O7000.jpg,611.8779296875,449 x 464,RGB,F4,Training
F2/N9488.jpg,611.8779296875,449 x 464,RGB,F2,Training
F3/O9379.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/a8162.jpg,30.9931640625,640 x 480,Grayscale,F0,Training
F0/j51.jpg,30.7177734375,640 x 480,Grayscale,F0,Training
F0/a9373.jpg,29.9912109375,640 x 480,Grayscale,F0,Training
F0/a8445.jpg,28.947265625,640 x 480,Grayscale,F0,Training
F0/a7060.jpg,31.4794921875,640 x 480,Grayscale,F0,Training
F4/l4206.jpg,25.07421875,640 x 480,Grayscale,F4,Training
F0/h34.jpg,30.3525390625,640 x 480,Grayscale,F0,Training
F0/a112.jpg,28.6748046875,640 x 480,Grayscale,F0,Training
F0/a9614.jpg,31.095703125,640 x 480,Grayscale,F0,Training
F0/a7097.jpg,23.39453125,640 x 480,Grayscale,F0,Training
F4/J5904.jpg,30.072265625,640 x 480,Grayscale,F4,Training
F0/a109.jpg,28.9345703125,640 x 480,Grayscale,F0,Training
F4/T415.jpg,21.97265625,640 x 480,Grayscale,F4,Training
F2/ct4-83.png,611.8779296875,449 x 464,RGB,F2,Training
F2/ct3-55.png,611.8779296875,449 x 464,RGB,F2,Training
F2/ct5-60.png,611.8779296875,449 x 464,RGB,F2,Training
F3/v9033.jpg,611.8779296875,449 x 464,RGB,F3,Training
F4/X2706.jpg,611.8779296875,449 x 464,RGB,F4,Training
F2/X47.jpg,611.8779296875,449 x 464,RGB,F2,Training
F3/Y8828.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/a959.jpg,26.0703125,640 x 480,Grayscale,F0,Training
